Expected_jobs,Actual_jobs,City,State
260,0,White Deer,Texas
1021,0,Placedo,Texas
2957,0,New Chapel Hill,Texas
24214,0,Four Points,Texas
16650,0,Niederwald,Texas
194,0,Center,Texas
28,14,Aspermont,Texas
17558,0,Wyldwood,Texas
29143,0,Savannah,Texas
17083,0,Scenic Oaks,Texas
524,0,Caney City,Texas
246,5,Onalaska,Texas
12860,0,Aledo,Texas
30122,0,Ovilla,Texas
825,0,Oakhurst,Texas
57,24,Eldorado,Texas
1586,0,Winnie,Texas
20029,0,Universal City,Texas
20628,0,Combine,Texas
34837,0,Arcola,Texas
2511,0,Woodway,Texas
528,0,Talco,Texas
1799,0,Grays Prairie,Texas
1376,2,El Cenizo,Texas
18716,0,Fate,Texas
167,4,Jewett,Texas
146,0,Miami,Texas
17,14,Menard,Texas
4946,0,Progreso Lakes,Texas
21,30,Ozona,Texas
235,8,Yoakum,Texas
89,3,Woodville,Texas
2978,1,Cleveland,Texas
3,3,Balmorhea,Texas
661,0,Corsicana,Texas
954,0,Carlsbad,Texas
3714,0,Santa Maria,Texas
273,2,Waelder,Texas
3929,0,Garrett,Texas
601,2,Lone Star,Texas
2825,1,Troup,Texas
767,152,Thorndale,Texas
4133,0,Kendleton,Texas
953,1,Wild Peach Village,Texas
28892,1,Forney,Texas
262,0,Eidson Road,Texas
1721,0,Reid Hope King,Texas
535,0,Appleby,Texas
19244,0,Shavano Park,Texas
23323,1,Justin,Texas
30103,0,Fort Worth,Texas
191,5,San Augustine,Texas
707,1,Rocky Mound,Texas
4308,0,Lopezville,Texas
2416,1,San Pedro,Texas
252,2,Rio Grande City,Texas
135,3,Channing,Texas
2301,1,Mount Calm,Texas
165,56,Clifton,Texas
1692,0,Sadler,Texas
620,0,Lampasas,Texas
897,2,La Grulla,Texas
2500,0,Waco,Texas
745,7,Emory,Texas
62354,0,Grapevine,Texas
153,4,Snyder,Texas
4192,0,Granjeno,Texas
319,0,Joaquin,Texas
1379,1,Laredo,Texas
2656,1,Nederland,Texas
2516,0,Green Valley Farms,Texas
91,3,Gail,Texas
35,0,Memphis,Texas
30214,0,Paloma Creek South,Texas
34985,0,Shady Shores,Texas
5314,0,Fort Bliss,Texas
154,15,Groveton,Texas
1235,0,Domino,Texas
2473,0,Lacy-Lakeview,Texas
12878,1,Weston,Texas
1883,0,Luling,Texas
782,2,Dawson,Texas
5163,0,Weslaco,Texas
544,0,Bigfoot,Texas
5188,1,Westminster,Texas
67,4,Megargel,Texas
6167,0,Canyon Lake,Texas
922,1,Mertens,Texas
39,4,Wheeler,Texas
2752,0,Moore Station,Texas
5436,1,Anthony,Texas
9269,0,Talty,Texas
79,2,Rule,Texas
537,0,Roxton,Texas
54139,1,Richardson,Texas
8101,1101,Norco,Louisiana
238,165,Homer,Louisiana
8486,344,Avondale,Louisiana
424,248,Glencoe,Louisiana
2846,814,New Iberia,Louisiana
499,144,Pitkin,Louisiana
6289,943,White Castle,Louisiana
7157,2,Montz,Louisiana
1338,875,Pineville,Louisiana
218,138,Sicily Island,Louisiana
366,128,Spokane,Louisiana
88,42,Midway,Louisiana
1349,858,Brownsville,Louisiana
3434,424,Eastwood,Louisiana
347,16,Ferriday,Louisiana
511,280,Franklinton,Louisiana
387,277,Norwood,Louisiana
1295,1,Boyce,Louisiana
1661,693,Paincourtville,Louisiana
3677,524,Ventress,Louisiana
148,84,Winnfield,Louisiana
1129,439,Livonia,Louisiana
3078,394,Carencro,Louisiana
650,373,Cut Off,Louisiana
1316,6,Bawcomville,Louisiana
6964,18,Livingston,Louisiana
109,40,Elizabeth,Louisiana
1903,798,Albany,Louisiana
171,5,Sikes,Louisiana
8214,5,Barataria,Louisiana
372,99,Ringgold,Louisiana
2317,330,Opelousas,Louisiana
8187,2,New Orleans,Louisiana
1866,886,Iowa,Louisiana
851,297,Dulac,Louisiana
1227,101,Bastrop,Louisiana
1304,2,Creola,Louisiana
364,66,Berwick,Louisiana
533,5,Charenton,Louisiana
645,120,Oretta,Louisiana
1608,2,DeQuincy,Louisiana
6953,0,Brownfields,Louisiana
7051,0,Port Allen,Louisiana
8485,0,River Ridge,Louisiana
270,170,Provencal,Louisiana
213,75,Bonita,Louisiana
367,84,Kinder,Louisiana
1384,16,Roseland,Louisiana
2531,989,Pearl River,Louisiana
4962,0,Sorrento,Louisiana
487,298,Ruston,Louisiana
762,155,Chataignier,Louisiana
2249,6,Hammond,Louisiana
1862,0,Kraemer,Louisiana
184,28,Singer,Louisiana
2925,27,Abbeville,Louisiana
3518,8,Reserve,Louisiana
8130,0,Hahnville,Louisiana
8486,0,Harahan,Louisiana
16,8,Buras,Louisiana
7857,0,Poydras,Louisiana
3093,0,Milton,Louisiana
1892,0,Vinton,Louisiana
3048,0,Cecilia,Louisiana
6769,0,Watson,Louisiana
20,4,Port Sulphur,Louisiana
3031,2,Doyline,Louisiana
3027,0,Church Point,Louisiana
1969,4,Carlyss,Louisiana
821,6,Eunice,Louisiana
419,0,Dubberly,Louisiana
325,120,Bunkie,Louisiana
8254,0,Paradis,Louisiana
3085,0,Union,Louisiana
5393,0,Grosse Tete,Louisiana
144,40,South Mansfield,Louisiana
326,210,Junction City,Louisiana
1247,2,Oak Ridge,Louisiana
456,1,Dubach,Louisiana
1410,9,Mathews,Louisiana
250,6,Bayou Vista,Louisiana
2906,0,Parks,Louisiana
8150,1,Gretna,Louisiana
1808,0,St. James,Louisiana
530,93,Egan,Louisiana
177,6,Oakdale,Louisiana
7080,0,Baton Rouge,Louisiana
483,18,Hodge,Louisiana
867,0,Chauvin,Louisiana
285,63,Sarepta,Louisiana
440,3,Melville,Louisiana
2385,0,Lawtell,Louisiana
3047,0,Broussard,Louisiana
153,4,Converse,Louisiana
1437,0,Deville,Louisiana
481,0,Palmetto,Louisiana
454,2,Bernice,Louisiana
177,69,Epps,Louisiana
438,3,Leesville,Louisiana
7104,0,Village St. George,Louisiana
318,3,Evergreen,Louisiana
8594,0,Bayou Gauche,Louisiana
352,1,Anacoco,Louisiana
191,12,Jonesville,Louisiana
3417,1,Blanchard,Louisiana
2584,9,Oil City,Louisiana
241,43,Marion,Louisiana
124,10,Golden Meadow,Louisiana
390,41,Roanoke,Louisiana
522,0,Mount Lebanon,Louisiana
3023,0,Henderson,Louisiana
227,39,Vienna Bend,Louisiana
2844,1,Delcambre,Louisiana
3420,1,Eden Isle,Louisiana
356,1,Elton,Louisiana
921,0,Pierre Part,Louisiana
100,9,Harrisonburg,Louisiana
2766,0,Belle Rose,Louisiana
3101,0,Grand Coteau,Louisiana
481,0,Jonesboro,Louisiana
238,2,Campti,Louisiana
720,1,Krotz Springs,Louisiana
3484,0,Maringouin,Louisiana
531,1,Athens,Louisiana
1645,1,Port Barre,Louisiana
196,2,Mansfield,Louisiana
1024,1,Amelia,Louisiana
483,0,East Hodge,Louisiana
5260,0,Rosedale,Louisiana
2157,0,Springfield,Louisiana
8220,0,Jean Lafitte,Louisiana
285,8,Coushatta,Louisiana
173,21,Winnsboro,Louisiana
6977,0,Brusly,Louisiana
3170,0,Ossun,Louisiana
8464,0,Metairie,Louisiana
566,1,Mamou,Louisiana
1608,0,Downsville,Louisiana
1073,0,Houma,Louisiana
8421,0,Westwego,Louisiana
88,6,Jena,Louisiana
1028,2,Jackson,Louisiana
6900,0,Gonzales,Louisiana
102,38,Kilbourne,Louisiana
8170,0,Estelle,Louisiana
7119,0,Merrydale,Louisiana
1760,0,Westlake,Louisiana
96,52,Newellton,Louisiana
1753,0,Convent,Louisiana
601,207,Kentwood,Louisiana
7088,0,Greenwood,Louisiana
1055,1,Bayou Cane,Louisiana
8325,0,Prospect,Louisiana
355,0,Hornbeck,Louisiana
73,8,Castor,Louisiana
8458,0,Jefferson,Louisiana
445,0,North Hodge,Louisiana
143,0,Urania,Louisiana
7096,0,Oak Hills Place,Louisiana
3088,0,Sunset,Louisiana
525,291,Tallulah,Louisiana
1062,0,Glenmora,Louisiana
8166,0,Harvey,Louisiana
1452,0,Cheneyville,Louisiana
3346,0,Scott,Louisiana
384,0,Stanley,Louisiana
2414,0,Dixie Inn,Louisiana
1381,0,West Monroe,Louisiana
1368,0,Dry Prong,Louisiana
1130,0,McNary,Louisiana
143,14,Tullos,Louisiana
242,64,Haynesville,Louisiana
465,0,Simsboro,Louisiana
255,1,Merryville,Louisiana
817,0,Washington,Louisiana
1453,1,Center Point,Louisiana
1555,0,Hayes,Louisiana
2686,1,Crowley,Louisiana
105,5,Many,Louisiana
503,62,Mound,Louisiana
314,0,Shongaloo,Louisiana
1367,0,Lakeshore,Louisiana
3153,8,Mandeville,Louisiana
320,3,Logansport,Louisiana
673,249,Grand Cane,Louisiana
146,1,Noble,Louisiana
211,9,Simmesport,Louisiana
141,14,Cullen,Louisiana
8166,0,Woodmere,Louisiana
294,0,Rodessa,Louisiana
368,0,Baskin,Louisiana
504,0,Baldwin,Louisiana
131,2,Dodson,Louisiana
154,0,Springhill,Louisiana
8548,1,Ama,Louisiana
1320,0,Claiborne,Louisiana
2029,0,Tickfaw,Louisiana
243,4,Morganza,Louisiana
1310,0,Lockport,Louisiana
1296,4,Colfax,Louisiana
379,4,Hessmer,Louisiana
99,11,Pioneer,Louisiana
3294,0,Belcher,Louisiana
547,0,Cotton Valley,Louisiana
433,3,Vivian,Louisiana
457,6,Jennings,Louisiana
5958,0,Slaughter,Louisiana
508,0,Heflin,Louisiana
7076,1,Central,Louisiana
1423,2,Start,Louisiana
460,0,Sorrel,Louisiana
82,3,Wisner,Louisiana
8182,0,Arabi,Louisiana
1779,37,Hackberry,Louisiana
599,0,Reddell,Louisiana
3353,1,Bossier City,Louisiana
28,0,Grand Isle,Louisiana
1738,2,Gillis,Louisiana
2088,0,South Vacherie,Louisiana
7158,0,Monterey,Louisiana
180,57,Cameron,Louisiana
1879,0,Romeville,Louisiana
836,0,Minden,Louisiana
338,9,Lillie,Louisiana
1544,1,Independence,Louisiana
8144,0,Timberlane,Louisiana
285,0,Clarence,Louisiana
1283,0,Rayville,Louisiana
1832,1,Sun,Louisiana
438,3,Mermentau,Louisiana
340,2,Minorca,Louisiana
1341,0,Alexandria,Louisiana
8318,0,New Sarpy,Louisiana
1895,0,Grand Point,Louisiana
1334,0,Pollock,Louisiana
325,2,Longville,Louisiana
7307,0,Port Vincent,Louisiana
3426,0,Mooringsport,Louisiana
471,0,Bienville,Louisiana
66,9,Clarks,Louisiana
338,0,Ridgecrest,Louisiana
3061,0,Youngsville,Louisiana
507,1,Morgan City,Louisiana
1609,0,Eros,Louisiana
316,2,Spearsville,Louisiana
226,0,Plaucheville,Louisiana
8487,0,Waggaman,Louisiana
977,0,St. Francisville,Louisiana
2997,0,Cade,Louisiana
7661,0,Taft,Louisiana
543,158,Bogalusa,Louisiana
5601,0,Des Allemands,Louisiana
351,2,Vidalia,Louisiana
72,2,Gilbert,Louisiana
6177,0,Zachary,Louisiana
2771,0,Gloster,Louisiana
86,24,Lake Providence,Louisiana
6273,0,Crescent,Louisiana
439,0,Fort Polk North,Louisiana
537,0,Wilson,Louisiana
1061,0,Larose,Louisiana
246,2,Patterson,Louisiana
3404,0,Haughton,Louisiana
1872,0,Sulphur,Louisiana
356,1,Waterproof,Louisiana
233,0,Natchitoches,Louisiana
870,3,Montegut,Louisiana
214,2,Edgefield,Louisiana
7104,0,Inniswold,Louisiana
404,0,Lisbon,Louisiana
404,77,Angie,Louisiana
3462,0,Red Chute,Louisiana
2927,0,St. Martinville,Louisiana
2518,3,Abita Springs,Louisiana
6614,0,Killona,Louisiana
1915,0,Gramercy,Louisiana
2676,0,New Roads,Louisiana
438,0,Fort Polk South,Louisiana
1403,0,Thibodaux,Louisiana
128,3,Olla,Louisiana
227,2,Oberlin,Louisiana
755,3,Starks,Louisiana
6696,0,Plaquemine,Louisiana
8148,0,Terrytown,Louisiana
580,2,Arcadia,Louisiana
436,0,Marksville,Louisiana
1271,0,Schriever,Louisiana
1810,0,Belmont,Louisiana
300,1,Calvin,Louisiana
327,0,Goldonna,Louisiana
1370,0,Monroe,Louisiana
121,0,Saline,Louisiana
1492,0,Lecompte,Louisiana
3979,0,Donaldsonville,Louisiana
135,0,Hester,Louisiana
984,0,Mangham,Louisiana
486,0,Franklin,Louisiana
167,11,Delhi,Louisiana
7060,1,Monticello,Louisiana
1794,0,Choctaw,Louisiana
442,0,Quitman,Louisiana
8318,0,Boutte,Louisiana
531,0,Mer Rouge,Louisiana
8497,0,Kenner,Louisiana
453,1,Grambling,Louisiana
8185,0,Marrero,Louisiana
2806,6,Slidell,Louisiana
307,1,Cottonport,Louisiana
1411,0,Welsh,Louisiana
444,1,Rosepine,Louisiana
284,0,Fordoche,Louisiana
213,0,Martin,Louisiana
1103,0,Presquille,Louisiana
3381,0,Stonewall,Louisiana
193,0,Ida,Louisiana
131,0,Wallace Ridge,Louisiana
788,0,Clinton,Louisiana
1949,0,Montpelier,Louisiana
2511,0,Folsom,Louisiana
2851,0,Arnaudville,Louisiana
8148,0,Chalmette,Louisiana
486,1,Vienna,Louisiana
5582,0,Erwinville,Louisiana
2157,1,Lydia,Louisiana
517,2,Delta,Louisiana
15,0,Boothville,Louisiana
2721,0,Catahoula,Louisiana
449,3,Sugartown,Louisiana
1343,0,Labadieville,Louisiana
4393,1,Laplace,Louisiana
1312,0,Lockport Heights,Louisiana
1428,0,Fifth Ward,Louisiana
2821,0,Killian,Louisiana
1411,0,Napoleonville,Louisiana
2815,0,Leonville,Louisiana
7118,0,Shenandoah,Louisiana
104,0,Fisher,Louisiana
302,0,Robeline,Louisiana
3195,0,Breaux Bridge,Louisiana
1079,1,Farmerville,Louisiana
3352,0,Lafayette,Louisiana
7763,0,Walker,Louisiana
1760,0,Prien,Louisiana
12,2,Venice,Louisiana
654,1,Tangipahoa,Louisiana
402,4,Varnado,Louisiana
75,2,Oak Grove,Louisiana
7056,0,Gardere,Louisiana
2772,1,Loreauville,Louisiana
1749,0,Moss Bluff,Louisiana
540,1,Basile,Louisiana
425,0,Morse,Louisiana
524,1,Richmond,Louisiana
521,0,Gibsland,Louisiana
2323,0,Ponchatoula,Louisiana
130,9,Ashland,Louisiana
3367,0,Benton,Louisiana
2949,238,Covington,Louisiana
587,0,Bryceland,Louisiana
8055,0,Meraux,Louisiana
3182,0,Duson,Louisiana
1776,0,Raceland,Louisiana
237,0,Powhatan,Louisiana
7306,0,French Settlement,Louisiana
110,0,Forest,Louisiana
1826,0,Chackbay,Louisiana
219,1,Moreauville,Louisiana
1362,0,Forest Hill,Louisiana
2909,0,Erath,Louisiana
243,0,Lakeview,Louisiana
1293,1,Choudrant,Louisiana
8486,0,Elmwood,Louisiana
252,1,Jamestown,Louisiana
671,1,Plain Dealing,Louisiana
3355,0,Shreveport,Louisiana
1890,0,Lutcher,Louisiana
1112,0,Chatham,Louisiana
308,4,Pine Prairie,Louisiana
3093,0,Maurice,Louisiana
529,1,Iota,Louisiana
137,2,Georgetown,Louisiana
436,0,New Llano,Louisiana
508,0,Hosston,Louisiana
8592,0,St. Rose,Louisiana
8457,0,Bridge City,Louisiana
285,1,Montgomery,Louisiana
3542,1,Lacombe,Louisiana
2468,2,Kaplan,Louisiana
441,1,DeRidder,Louisiana
216,0,Pleasant Hill,Louisiana
6892,0,St. Gabriel,Louisiana
1746,0,Lake Charles,Louisiana
214,0,Lucky,Louisiana
98,2,Banks Springs,Louisiana
7618,0,Lafitte,Louisiana
1156,0,Gray,Louisiana
3207,1,Frierson,Louisiana
469,1,Gueydan,Louisiana
95,0,Grayson,Louisiana
7903,0,Violet,Louisiana
1216,1,Sibley,Louisiana
2779,0,Madisonville,Louisiana
1663,0,Lacassine,Louisiana
212,2,Florien,Louisiana
1319,0,Collinston,Louisiana
1598,0,Calhoun,Louisiana
1109,0,Bourg,Louisiana
1103,1,Estherwood,Louisiana
1322,0,Richwood,Louisiana
215,1,Bordelonville,Louisiana
6874,0,Addis,Louisiana
2046,0,Wallace,Louisiana
354,0,Clayton,Louisiana
1662,0,Keachi,Louisiana
727,0,Longstreet,Louisiana
200,104,Pointe a la Hache,Louisiana
293,1,Atlanta,Louisiana
1183,0,Reeves,Louisiana
3026,0,Cankton,Louisiana
8112,0,Belle Chasse,Louisiana
99,1,Zwolle,Louisiana
227,1,Natchez,Louisiana
298,2,Lake Arthur,Louisiana
281,0,St. Maurice,Louisiana
238,1,Turkey Creek,Louisiana
142,1,Joyce,Louisiana
1342,0,Ball,Louisiana
127,7,Columbia,Louisiana
62,9,St. Joseph,Louisiana
7096,0,Westminster,Louisiana
686,3,Greensburg,Louisiana
8567,0,Destrehan,Louisiana
247,1,Galliano,Louisiana
7092,0,Denham Springs,Louisiana
1392,0,Woodworth,Louisiana
2018,0,Gilliam,Louisiana
1909,0,Paulina,Louisiana
17,1,Empire,Louisiana
6557,0,Bayou Goula,Louisiana
1366,0,Swartz,Louisiana
2054,0,Natalbany,Louisiana
1851,0,North Vacherie,Louisiana
1741,0,Bayou Corne,Louisiana
1615,1,Fenton,Louisiana
1422,0,Supreme,Louisiana
2403,0,Garyville,Louisiana
7042,0,Prairieville,Louisiana
8531,0,Luling,Louisiana
75,4,Hall Summit,Louisiana
7127,0,Old Jefferson,Louisiana
592,2,Ville Platte,Louisiana
234,1,Mansura,Louisiana
3147,0,Branch,Louisiana
1451,0,Amite City,Louisiana
3169,0,Rayne,Louisiana
612,6,Jeanerette,Louisiana
3537,0,Edgard,Louisiana
1382,0,Sterlington,Louisiana
6501,0,Baker,Louisiana
314,0,Simpson,Louisiana
120,72,Oscarville,Alaska
28,12,Kasaan,Alaska
20,13,Mountain Village,Alaska
10,10,Tanana,Alaska
9,9,Rampart,Alaska
35,16,Moose Pass,Alaska
46,34,Deltana,Alaska
9,9,Atka,Alaska
51,42,Sitka,Alaska
21,13,Petersburg,Alaska
3,3,Aniak,Alaska
18,16,Kiana,Alaska
25,17,Hydaburg,Alaska
35,24,Gulkana,Alaska
21,11,Brevig Mission,Alaska
9,9,False Pass,Alaska
10,10,Northway Village,Alaska
9,9,Lake Minchumina,Alaska
16,15,Wrangell,Alaska
15,10,Pilot Station,Alaska
18,11,Tanacross,Alaska
3772,952,Point MacKenzie,Alaska
53,19,Mertarvik,Alaska
42,29,Susitna,Alaska
9,9,Port Protection,Alaska
120,0,Napaskiak,Alaska
27,27,Anaktuvuk Pass,Alaska
98,48,Tuluksak,Alaska
2,1,Mendeltna,Alaska
11,11,Golovin,Alaska
9,9,Shageluk,Alaska
10,2,Noorvik,Alaska
46,38,Seward,Alaska
81,48,Nikolaevsk,Alaska
303,213,Salamatof,Alaska
35,6,Tazlina,Alaska
28,10,Iliamna,Alaska
10,10,Gambell,Alaska
78,12,Nunapitchuk,Alaska
18,8,Cooper Landing,Alaska
24,21,Naukati Bay,Alaska
15,15,Trapper Creek,Alaska
9,9,Chistochina,Alaska
10,10,Denali Park,Alaska
18,9,Kaltag,Alaska
35,0,Glennallen,Alaska
20,11,Beluga,Alaska
39,19,King Salmon,Alaska
1131,791,North Pole,Alaska
32,23,Hooper Bay,Alaska
18,17,Ferry,Alaska
15,0,Talkeetna,Alaska
10,10,St. Paul,Alaska
11,11,Kotlik,Alaska
27,9,Chignik Lagoon,Alaska
9,0,White Mountain,Alaska
606,362,Meadow Lakes,Alaska
140,106,Port Lions,Alaska
189,0,Bethel,Alaska
460,67,Sutton-Alpine,Alaska
8,7,Point Hope,Alaska
13,11,Kwigillingok,Alaska
3053,2,Knik-Fairview,Alaska
303,2,Nikiski,Alaska
10,10,Sand Point,Alaska
140,1,Kodiak,Alaska
93,10,Kachemak,Alaska
524,0,Farm Loop,Alaska
612,0,Houston,Alaska
11,11,King Cove,Alaska
11,9,Elim,Alaska
27,17,Klukwan,Alaska
588,0,Knik River,Alaska
46,1,Bear Creek,Alaska
20,11,Lower Kalskag,Alaska
15,6,Covenant Life,Alaska
22,13,McGrath,Alaska
9,9,Shishmaref,Alaska
46,1,Delta Junction,Alaska
1132,57,Fairbanks,Alaska
3144,0,Big Lake,Alaska
9,9,Venetie,Alaska
9,9,Wales,Alaska
18,9,Grayling,Alaska
29,5,Kasigluk,Alaska
31,8,Aleneva,Alaska
114,1,Napakiak,Alaska
9,9,Portage Creek,Alaska
21,3,Teller,Alaska
43,0,Thorne Bay,Alaska
192,5,Akiachak,Alaska
57,0,Hollis,Alaska
9,9,Stevens Village,Alaska
21,1,Kupreanof,Alaska
30,12,Stony River,Alaska
118,77,Metlakatla,Alaska
27,8,Chignik Lake,Alaska
10,10,Galena,Alaska
174,0,Kwethluk,Alaska
933,467,Sunrise,Alaska
48,45,Valdez,Alaska
670,1,Wasilla,Alaska
34,32,Wainwright,Alaska
9,9,Eagle,Alaska
19,10,New Stuyahok,Alaska
119,1,Saxman,Alaska
9,0,Eagle Village,Alaska
9,9,Unalakleet,Alaska
30,8,Sleetmute,Alaska
43,10,Whittier,Alaska
12,12,Ambler,Alaska
28,12,Four Mile Road,Alaska
38,36,Prudhoe Bay,Alaska
20,11,Russian Mission,Alaska
28,10,Pelican,Alaska
18,9,Fort Yukon,Alaska
26,11,Gustavus,Alaska
35,1,Game Creek,Alaska
9,0,Koliganek,Alaska
140,0,Kodiak Station,Alaska
10,0,Northway Junction,Alaska
12,12,Kivalina,Alaska
56,52,Nome,Alaska
92,1,Atmautluak,Alaska
32,3,Fox River,Alaska
18,8,Tok,Alaska
9,9,Manley Hot Springs,Alaska
9,0,Whale Pass,Alaska
10,10,Evansville,Alaska
9,9,Ivanof Bay,Alaska
9,0,Perryville,Alaska
27,1,Haines,Alaska
119,0,Ketchikan,Alaska
28,0,Newhalen,Alaska
954,1,Eielson AFB,Alaska
55,50,Manokotak,Alaska
30,30,Kaktovik,Alaska
21,2,Port Clarence,Alaska
19,4,Ekwok,Alaska
1065,1,College,Alaska
18,9,Nikolai,Alaska
10,0,Koyukuk,Alaska
10,0,Northway,Alaska
39,5,Craig,Alaska
39,12,Old Harbor,Alaska
74,13,Harding-Birch Lakes,Alaska
10,10,Mekoryuk,Alaska
344,245,Juneau,Alaska
53,0,Aleknagik,Alaska
5,6,Red Dog Mine,Alaska
27,14,Nunam Iqua,Alaska
21,12,Goodnews Bay,Alaska
84,0,Halibut Cove,Alaska
9,9,Chitina,Alaska
9,9,Minto,Alaska
81,0,Fritz Creek,Alaska
36,1,Alakanuk,Alaska
24,14,Twin Hills,Alaska
605,0,Lakes,Alaska
70,57,Unalaska,Alaska
9,0,Point Baker,Alaska
19,10,Port Alsworth,Alaska
9,9,Chicken,Alaska
9,9,Karluk,Alaska
18,0,Anvik,Alaska
9,9,Circle,Alaska
9,9,Alatna,Alaska
3327,4,Hope,Alaska
14,14,Kake,Alaska
505,0,Lazy Mountain,Alaska
93,0,Anchor Point,Alaska
17,5,Tonsina,Alaska
95,3,Diamond Ridge,Alaska
35,1,Silver Springs,Alaska
6,6,Cordova,Alaska
131,0,Chiniak,Alaska
35,0,Whitestone Logging Camp,Alaska
142,0,Salcha,Alaska
19,3,Kokhanok,Alaska
46,3,Fort Greely,Alaska
311,33,Kasilof,Alaska
27,9,Ninilchik,Alaska
44,14,Tatitlek,Alaska
23,15,Akutan,Alaska
46,0,Lowell Point,Alaska
171,0,Akiak,Alaska
380,3,Pleasant Valley,Alaska
1132,1,Badger,Alaska
11,11,Yakutat,Alaska
140,0,Womens Bay,Alaska
140,0,Ouzinkie,Alaska
9,9,Birch Creek,Alaska
593,0,Butte,Alaska
10,0,Bettles,Alaska
363,1,Willow,Alaska
312,0,Soldotna,Alaska
32,8,Scammon Bay,Alaska
9,9,St. George,Alaska
312,0,Kalifornsky,Alaska
9,0,Mentasta Lake,Alaska
18,1,Healy,Alaska
59,54,Kotzebue,Alaska
494,0,Fishhook,Alaska
21,0,Platinum,Alaska
312,0,Cohoe,Alaska
33,5,Pitkas Point,Alaska
18,9,Stebbins,Alaska
20,1,Upper Kalskag,Alaska
98,4,Homer,Alaska
18,9,Hughes,Alaska
11,11,Egegik,Alaska
11,0,Cold Bay,Alaska
35,9,Nightmute,Alaska
25,12,Chefornak,Alaska
20,7,Nondalton,Alaska
9,9,Beaver,Alaska
20,4,Noatak,Alaska
15,0,Chase,Alaska
25,10,Kipnuk,Alaska
64,0,Clark's Point,Alaska
1055,1,Ester,Alaska
292,0,Clam Gulch,Alaska
48,3,Big Delta,Alaska
303,0,Sterling,Alaska
9,9,Hyder,Alaska
11,11,Deering,Alaska
119,0,Mud Bay,Alaska
303,0,Ridgeway,Alaska
35,3,Toksook Bay,Alaska
303,0,Funny River,Alaska
13,14,Chenega,Alaska
35,0,Tununak,Alaska
13,12,Kobuk,Alaska
42,7,Newtok,Alaska
27,0,Lutak,Alaska
19,2,Pope-Vannoy Landing,Alaska
36,29,Nuiqsut,Alaska
9,0,Nulato,Alaska
9,0,Edna Bay,Alaska
28,2,Nenana,Alaska
47,0,Larsen Bay,Alaska
39,9,South Naknek,Alaska
15,14,Tuntutuliak,Alaska
35,0,Hoonah,Alaska
12,0,Tyonek,Alaska
41,1,Chevak,Alaska
13,0,Tolsona,Alaska
15,0,Eek,Alaska
36,1,Emmonak,Alaska
13,0,Kongiganak,Alaska
89,3,Seldovia,Alaska
10,10,Holy Cross,Alaska
605,0,Tanaina,Alaska
90,1,Happy Valley,Alaska
9,7,Pedro Bay,Alaska
1042,0,Fox,Alaska
15,15,Buckland,Alaska
605,1,Gateway,Alaska
64,0,Crown Point,Alaska
29,29,Atqasuk,Alaska
602,2,Palmer,Alaska
13,11,Willow Creek,Alaska
64,0,Primrose,Alaska
9,9,Central,Alaska
24,1,Togiak,Alaska
19,0,Tetlin,Alaska
3438,0,Anchorage,Alaska
64,0,Dillingham,Alaska
27,1,Chignik,Alaska
11,0,Marshall,Alaska
17,0,Kenny Lake,Alaska
18,1,St. Michael,Alaska
9,9,Arctic Village,Alaska
1,0,Petersville,Alaska
9,9,Ugashik,Alaska
1086,0,Two Rivers,Alaska
39,1,Red Devil,Alaska
24,0,Shungnak,Alaska
28,5,Anderson,Alaska
3,0,Chuathbaluk,Alaska
89,0,Seldovia Village,Alaska
10,1,Selawik,Alaska
13,3,Takotna,Alaska
26,0,Gakona,Alaska
35,0,Copper Center,Alaska
1116,0,Moose Creek,Alaska
48,0,Klawock,Alaska
60,5,Port Graham,Alaska
39,0,Naknek,Alaska
26,27,Point Lay,Alaska
10,6,Elfin Cove,Alaska
19,3,Levelock,Alaska
504,0,Buffalo Soapstone,Alaska
9,9,Port Heiden,Alaska
9,0,Allakaket,Alaska
17,8,Tenakee Springs,Alaska
11,11,Quinhagak,Alaska
18,10,Cantwell,Alaska
56,5,Chickaloon,Alaska
26,3,Excursion Inlet,Alaska
9,9,Huslia,Alaska
19,1,Healy Lake,Alaska
9,0,Pilot Point,Alaska
59,0,Nanwalek,Alaska
10,10,Angoon,Alaska
9,0,Slana,Alaska
303,0,Kenai,Alaska
9,9,Shaktoolik,Alaska
9,9,Koyuk,Alaska
9,8,Crooked Creek,Alaska
27,4,Skagway,Alaska
9,9,Adak,Alaska
2725,1135,Trenton,North Carolina
15902,1322,Stanfield,North Carolina
2942,1007,Sanford,North Carolina
793,297,Cofield,North Carolina
12938,1089,Thomasville,North Carolina
1277,407,Aurora,North Carolina
4152,1134,Casar,North Carolina
7866,964,Mebane,North Carolina
4253,825,Vass,North Carolina
1508,793,Forest Hills,North Carolina
2797,685,Cape Carteret,North Carolina
1287,627,Lowgap,North Carolina
771,358,Greenevers,North Carolina
7587,741,Lillington,North Carolina
20803,896,Gorman,North Carolina
753,187,Colerain,North Carolina
7915,694,Liberty,North Carolina
1638,919,Bakersville,North Carolina
3835,886,New London,North Carolina
13233,13,High Point,North Carolina
23169,736,Pineville,North Carolina
1470,621,Grandfather,North Carolina
6103,1039,Midway,North Carolina
